"id","cod_estacion","circuito","nombre_punto","fecha","hora","ta_aire","ta_agua","ph","conductividad","od_percent","od_ppm","nivel_regleta","caudal","operario","incidencias","observaciones","fotografia","time_stamp"
"1028","92418000","R1","ALZANIA-ALSASUA-*TRI","2023-03-20","12:05:00",8,"9.2","8.19","201.5","109.5","11.76",,,"ESTELA",,,,"2023-03-20 12:05:00"
"1031","92202000","R1","ULTZAMA-LOZEN-*TRI","2023-03-20","12:25:00",16,"10","7.73","133.2","99.5","10.64",,,"ADRIAN",,,,"2023-03-20 12:25:00"
"1029","92401000","R1","ARAKIL-ZIORDIA","2023-03-20","12:35:00",8,"10","8.39","295","129","13.79",,,"ESTELA",,,,"2023-03-20 12:35:00"
"1030","92205000","R1","ULTZAMA-ORKIN-*TRI","2023-03-20","12:47:00",17,"11.1","7.81","126.9","100.9","10.52",,,"ADRIAN",,,,"2023-03-20 12:47:00"
"1019","92204000","R1","ULTZAMA-CIAURRIZ","2023-03-20","13:15:00",18,"11","8.18","262","97.6","10.24",,,"ADRIAN",,,,"2023-03-20 13:15:00"
"1023","92408000","R1","ARAKIL-ECHARREN","2023-03-20","13:20:00",16,"11","8.29","300","108.2","11.12",,,"ESTELA",,,,"2023-03-20 13:20:00"
"1018","92201000","R1","ULTZAMA-VILLAVA","2023-03-20","13:50:00",19,"11.7","8.43","267","99.9","10.35",,,"ADRIAN",,,,"2023-03-20 13:50:00"
"1051","91204000","R4","IRANZU-VILLATUERTA","2023-03-21","08:50:00",8,"7.7","8.15","910","96.8","11.1",,,"ADRIAN",,,,"2023-03-21 08:50:00"
"1052","91109000","R4","EGA-VILLATUERTA","2023-03-21","09:04:03",8,"10.3","8.18","621","93","10.09",,,"ADRIAN",,,,"2023-03-21 09:04:03"
"1050","91108000","R4","EGA-ESTELLA ALCOHOLERA-*TRI","2023-03-21","09:15:23",10,"10.1","8.19","591","92.3","9.98",,,"ADRIAN",,,,"2023-03-21 09:15:23"
"1049","91105000","R4","EGA-LERIN","2023-03-21","10:00:00",13,"11.4","8.23","717","93.4","9.96",,,"ADRIAN",,,,"2023-03-21 10:00:00"
"1048","91110000","R4","EGA-ANDOSILLA","2023-03-21","10:18:51",13,"12.5","8.2","1310","93.6","9.7",,,"ADRIAN",,,,"2023-03-21 10:18:51"
"1047","91106000","R4","EGA-SAN ADRIAN","2023-03-21","10:30:41",15,"13.4","8.2","1389","94.2","9.58",,,"ADRIAN",,,,"2023-03-21 10:30:41"
"1046","91901000","R4","RIO MAYOR-ALLO-*TRI","2023-03-21","10:57:46",17,"10.4","8.08","4636","88.1","9.5",,,"ADRIAN",,,,"2023-03-21 10:57:46"
"1045","91104000","R4","EGA-ALLO","2023-03-21","11:16:36",17,"12.4","8.36","691","101.3","10.33",,,"ADRIAN",,,,"2023-03-21 11:16:36"
"1044","91107000","R4","EGA-ZUNIGA-*TRI","2023-03-21","11:56:05",16,"12.6","8.17","556","96.7","9.7","0.38","1.59","ADRIAN",,,,"2023-03-21 11:56:05"
"1043","91101000","R4","EGA-MARANON-*TRI","2023-03-21","12:19:12",17,"12.2","8.11","507","105.4","10.49",,,"ADRIAN",,,,"2023-03-21 12:19:12"
"1042","91102000","R4","EGA-ZUBIELQUI","2023-03-21","13:00:00",21,"15.4","8.33","627","100.6","9.64",,,"ADRIAN",,,,"2023-03-21 13:00:00"
"1041","91203000","R4","UREDERRA-ARTAVIA-*TRI","2023-03-21","13:16:37",22,"12.6","8.35","404","114.7","11.61",,,"ADRIAN",,,,"2023-03-21 13:16:37"
"1040","91202000","R4","UREDERRA-BAQUEDANO-*TRI","2023-03-21","13:31:11",19,"12.1","7.99","404","108.5","11.01",,,"ADRIAN",,,,"2023-03-21 13:31:11"
"1039","91201000","R4","UREDERRA-ALLIN","2023-03-21","13:50:01",21,"12.1","8.3","399","106.5","10.61",,,"ADRIAN",,,,"2023-03-21 13:50:01"
"1038","91103000","R4","EGA-ESTELLA","2023-03-21","14:02:46",21,"12.7","8.35","515","101.6","10.31",,,"ADRIAN",,,,"2023-03-21 14:02:46"
"1088","93304000","R3","IRATI-LIEDENA-*TRI","2023-03-23","09:18:20",13,"8.6","8.01","369","105.5","10.99",,,"ESTELA",,,,"2023-03-23 09:18:20"
"1086","93306000","R3","ERRO-LONGUIDA","2023-03-23","10:00:00",15,"12","8.32","385","98.8","10.1",,,"ADRIAN",,,,"2023-03-23 10:00:00"
"1087","93201000","R3","ESCA-SIGUES","2023-03-23","10:08:08",11,"11.1","8.21","268","86.8","8.83",,,"ESTELA",,,,"2023-03-23 10:08:08"
"1085","93314000","R3","IRATI-AOS-*TRI","2023-03-23","10:20:00",16,"10.8","8.24","244","101.2","10.63",,,"ADRIAN",,,,"2023-03-23 10:20:00"
"1084","93203000","R3","ESCA-BURGUI-*TRI","2023-03-23","10:49:39",12,"10.9","8.35","314","110.1","11.32",,,"ESTELA",,,,"2023-03-23 10:49:39"
"1074","93301000","R3","IRATI-AOIZ","2023-03-23","11:00:00",17,"11.2","8.46","228","110.6","11.56",,,"ADRIAN",,,,"2023-03-23 11:00:00"
"1083","93202000","R3","ESCA-ISABA","2023-03-23","11:19:01",14,"10.2","8.44","231","111","11.39",,,"ESTELA",,,,"2023-03-23 11:19:01"
"1071","93313000","R3","URROBI-URIZ","2023-03-23","11:30:00",18,"11.4","8.5","212.6","101.2","10.32",,,"ADRIAN",,,,"2023-03-23 11:30:00"
"1075","93315000","R3","IRATI-OROZ BETELU","2023-03-23","11:45:00",20,"10.7","8.51","171.9","104","10.7",,,"ADRIAN",,,,"2023-03-23 11:45:00"
"1076","93308000","R3","IRATI-ARIVE-*TRI","2023-03-23","12:05:00",21,"12","8.39","192.8","101.4","10.14",,,"ADRIAN",,,,"2023-03-23 12:05:00"
"1082","93317000","R3","SALAZAR-EZCAROZ-*TRI","2023-03-23","12:10:46",19,"10.7","8.49","304","121.3","12.15",,,"ESTELA",,,,"2023-03-23 12:10:46"
"1072","93307000","R3","URROBI-ESPINAL","2023-03-23","12:30:00",21,"12.3","8.36","177.5","106.4","10.25",,,"ADRIAN",,,,"2023-03-23 12:30:00"
"1081","93310000","R3","SALAZAR-GALLUES","2023-03-23","12:33:58",20,"12.9","8.71","326","116","11.53",,,"ESTELA",,,,"2023-03-23 12:33:58"
"1073","93305000","R3","ERRO-ERRO SOROGAIN-*TRI","2023-03-23","12:50:00",21,"13.1","8.49","239","100.7","9.6",,,"ADRIAN",,,,"2023-03-23 12:50:00"
"1080","93303000","R3","SALAZAR-BIGUEZAL-*TRI","2023-03-23","12:53:54",22,"13","8.47","332","116","11.58",,,"ESTELA",,,,"2023-03-23 12:53:54"
"1079","93312000","R3","ARETA-MURILLO BERROYA-*TRI","2023-03-23","13:13:18",22,"13.5","8.46","338","112.7","11.03","0.3","0.64","ESTELA",,,,"2023-03-23 13:13:18"
"1078","93311000","R3","SALAZAR-LUMBIER","2023-03-23","13:42:00",22,"14.2","8.09","355","103.6","10.16",,,"ESTELA",,,,"2023-03-23 13:42:00"
"1077","93302000","R3","IRATI-LUMBIER","2023-03-23","13:59:37",22,"13.6","8.31","326","116.4","11.52",,,"ESTELA",,,,"2023-03-23 13:59:37"
"1096","13201000","R6","LEITZARAN-LEITZA","2023-05-11","09:39:00",8,"10.7","8.08","205.2","98.1","10.39",,,"ADRIAN",,,,"2023-05-11 09:39:00"
"1095","12101000","R6","URUMEA-GOIZUETA","2023-05-11","10:58:05",12,"13.7","8.15","71.7","98.7","9.98","0.52","2","ADRIAN",,,,"2023-05-11 10:58:05"
"1094","11104000","R6","BIDASOA-ENDARLAZA","2023-05-11","11:57:18",12,"15.2","8.31","178.4","99.9","10.09",,,"ADRIAN",,,,"2023-05-11 11:57:18"
"1093","11105000","R6","BIDASOA-BERA","2023-05-11","12:21:30",14,"14.9","8.3","206.5","96.4","9.77",,,"ADRIAN",,,,"2023-05-11 12:21:30"
"1092","11903000","R6","ONIN-LESAKA 3 (Desembocadura)","2023-05-11","12:32:34",15,"14.4","8.38","169","94.6","9.7",,,"ADRIAN",,,,"2023-05-11 12:32:34"
"1091","11103000","R6","BIDASOA-SUMBILLA","2023-05-11","12:48:50",13,"13.5","8.4","241","97.7","10.04",,,"ADRIAN",,,,"2023-05-11 12:48:50"
"1090","11902000","R6","EZKURRA-SANTESTEBAN","2023-05-11","13:00:30",14,"13.7","8.43","170.1","96.9","10",,,"ADRIAN",,,,"2023-05-11 13:00:30"
"1089","11102000","R6","BIDASOA-ORONOZ MUGAIRE","2023-05-11","13:19:59",14,"14.2","8.37","215.3","98.1","9.94",,,"ADRIAN",,,,"2023-05-11 13:19:59"
"1103","94105000","R5","EBRO-CASTEJON","2023-05-15","10:25:00",16,"14.4","8.11","669","88.7","8.8",,,"ADRIAN",,,,"2023-05-15 10:25:00"
"1099","98102000","R5","ALHAMA-ALFARO","2023-05-15","11:10:00",16,"15.4","7.81","1810","92.3","8.9",,,"ADRIAN",,,,"2023-05-15 11:10:00"
"1098","98101000","R5","ALHAMA-FITERO","2023-05-15","11:30:00",17,"15.8","7.87","2557","107.8","10.16",,,"ADRIAN",,,,"2023-05-15 11:30:00"
"1107","94108000","R5","EBRO-VIANA","2023-05-15","11:50:42",17,"17.2","8.64","794","96.4","9.07",,,"ESTELA",,,,"2023-05-15 11:50:42"
"1104","95101000","R5","MAYOR-MENDAVIA","2023-05-15","12:11:41",17,"16.3","8.91","1218","103","9.78",,,"ESTELA",,,,"2023-05-15 12:11:41"
"1097","99101000","R5","QUEILES-TUDELA","2023-05-15","12:15:00",18,"14.6","8.55","1248","97.3","9.56",,,"ADRIAN",,,,"2023-05-15 12:15:00"
"1106","94102000","R5","EBRO-ALCANADRE","2023-05-15","12:26:23",17,"17.2","8.38","1038","90.9","8.57",,,"ESTELA",,,,"2023-05-15 12:26:23"
"1102","94106000","R5","EBRO-TUDELA","2023-05-15","12:30:00",18,"16.8","8.35","1156","95.3","8.96",,,"ADRIAN",,,,"2023-05-15 12:30:00"
"1100","94107000","R5","EBRO-BUNUEL","2023-05-15","13:00:00",19,"17.4","8","1594","101.3","9.4",,,"ADRIAN",,,,"2023-05-15 13:00:00"
"1105","94109000","R5","EBRO-SAN ADRIAN","2023-05-15","13:03:04",18,"16.4","8.43","1108","96.1","9.15",,,"ESTELA",,,,"2023-05-15 13:03:04"
"1101","94110000","R5","EBRO-MILAGRO","2023-05-15","13:35:56",18,"16.4","8.07","1310","88.9","8.49",,,"ESTELA",,,,"2023-05-15 13:35:56"
"1119","93406000","R7","CIDACOS-BARASOAIN","2023-05-16","09:04:44",9,"12.1","8.02","638","96.8","9.81",,,"ESTELA",,,,"2023-05-16 09:04:44"
"1118","93401000","R7","CIDACOS-PUEYO","2023-05-16","09:20:54",14,"11","8.37","676","85.7","8.62",,,"ESTELA",,,,"2023-05-16 09:20:54"
"1117","93405000","R7","CIDACOS-TAFALLA","2023-05-16","09:46:03",13,"13.9","8.31","694","101.8","8.92",,,"ESTELA",,,,"2023-05-16 09:46:03"
"1116","93403000","R7","CIDACOS-OLITE","2023-05-16","10:37:21",17,"14.7","7.92","979","57.7","5.58","0.12","0.13","ESTELA",,,,"2023-05-16 10:37:21"
"1115","93404000","R7","CIDACOS-BEIRE","2023-05-16","10:53:49",13,"17.2","7.56","1268","82.5","7.89",,,"ESTELA",,,,"2023-05-16 10:53:49"
"1114","93105000","R7","ARAGON-CAPARROSO","2023-05-16","11:15:39",13,"15.8","8.2","534","96.3","9.21",,,"ESTELA",,,,"2023-05-16 11:15:39"
"1113","93106000","R7","ARAGON-MILAGRO","2023-05-16","11:45:04",13,"14.6","8.1","397","89.9","8.86",,,"ESTELA",,,,"2023-05-16 11:45:04"
"1112","93402000","R7","CIDACOS-TRAIBUENAS","2023-05-16","12:21:17",14,"14.7","8.31","1440","91.8","8.96",,,"ESTELA",,,,"2023-05-16 12:21:17"
"1111","93104000","R7","ARAGON-CARCASTILLO","2023-05-16","12:44:48",14,"15.7","8.22","457","102.4","9.73",,,"ESTELA",,,,"2023-05-16 12:44:48"
"1110","93103000","R7","ARAGON-CASEDA","2023-05-16","13:20:39",13,"15.9","8.38","485","101.2","9.61",,,"ESTELA",,,,"2023-05-16 13:20:39"
"1108","93101000","R7","ARAGON-YESA","2023-05-16","13:51:36",15,"13.6","8.47","321","109.5","10.73",,,"ESTELA",,,,"2023-05-16 13:51:36"
"1127","92201000","R1","ULTZAMA-VILLAVA","2023-05-22","10:15:43",14,"13.4","8.16","287","97","9.6",,,"ESTELA",,,,"2023-05-22 10:15:43"
"1120","92405000","R1","ARAKIL-ASIAIN","2023-05-22","11:00:00",13,"14.1","7.87","318","95.3","9.3",,,"ADRIAN",,,,"2023-05-22 11:00:00"
"1128","92204000","R1","ULTZAMA-CIAURRIZ","2023-05-22","11:00:07",14,"12.9","8.07","323","93.9","9.28",,,"ESTELA",,,,"2023-05-22 11:00:07"
"1129","92203000","R1","ULTZAMA-LIZASO","2023-05-22","11:25:16",14,"12.1","8.16","225","96.7","9.72",,,"ESTELA",,,,"2023-05-22 11:25:16"
"1121","92411000","R1","ARAKIL-ERROTZ","2023-05-22","11:35:00",14,"13.4","7.89","118.5","95.5","9.45",,,"ADRIAN",,,,"2023-05-22 11:35:00"
"1123","92410000","R1","ARAKIL-UHARTE ARAKIL","2023-05-22","12:05:00",14,"13.6","7.95","279","94.9","9.3",,,"ADRIAN",,,,"2023-05-22 12:05:00"
"1124","92407000","R1","ARAKIL-ETXARRI ARANAZ","2023-05-22","12:20:00",14,"13.4","7.83","265","95.5","9.36",,,"ADRIAN",,,,"2023-05-22 12:20:00"
"1131","92414000","R1","LARRAUN-URRITZA","2023-05-22","12:20:51",17,"11.6","8.33","300","101.4","10.45",,,"ESTELA",,,,"2023-05-22 12:20:51"
"1130","92403000","R1","LARRAUN-IRURTZUN","2023-05-22","12:40:37",17,"11.9","8.34","335","98.8","10.1","0.4","5.82","ESTELA",,,,"2023-05-22 12:40:37"
"1125","92409000","R1","ARAKIL-ALSASUA","2023-05-22","13:00:00",14,"13.4","7.95","258","96","9.35",,,"ADRIAN",,,,"2023-05-22 13:00:00"
"1126","92401000","R1","ARAKIL-ZIORDIA","2023-05-22","13:20:00",15,"12.5","7.91","251","94.9","9.43",,,"ADRIAN",,,,"2023-05-22 13:20:00"
"1122","92408000","R1","ARAKIL-ECHARREN","2023-05-22","13:50:00",16,"13.4","8","292","95.3","9.41",,,"ADRIAN",,,,"2023-05-22 13:50:00"
"1136","91109000","R4","EGA-VILLATUERTA","2023-05-23","10:00:00",18,"14.9","8.48","700","92","8.82",,,"ADRIAN",,,,"2023-05-23 10:00:00"
"1134","91105000","R4","EGA-LERIN","2023-05-23","11:00:00",19,"17","8.67","783","88.6","8.18",,,"ADRIAN",,,,"2023-05-23 11:00:00"
"1133","91110000","R4","EGA-ANDOSILLA","2023-05-23","11:20:00",20,"17.1","8.15","2031","90","8.31",,,"ADRIAN",,,,"2023-05-23 11:20:00"
"1132","91106000","R4","EGA-SAN ADRIAN","2023-05-23","11:40:00",20,"17.4","8.61","1688","95.5","8.78",,,"ADRIAN",,,,"2023-05-23 11:40:00"
"1135","91104000","R4","EGA-ALLO","2023-05-23","12:10:00",21,"15.8","8.57","705","101.9","9.61",,,"ADRIAN",,,,"2023-05-23 12:10:00"
"1140","91103000","R4","EGA-ESTELLA","2023-05-23","12:20:52",20,"15.7","8.36","499","95.8","9.09",,,"ESTELA",,,,"2023-05-23 12:20:52"
"1137","91102000","R4","EGA-ZUBIELQUI","2023-05-23","12:45:00",21,"18.3","8.23","664","94.9","8.42",,,"ADRIAN",,,,"2023-05-23 12:45:00"
"1138","91201000","R4","UREDERRA-ALLIN","2023-05-23","13:05:00",21,"14.4","8.35","398","98.7","9.46",,,"ADRIAN",,,,"2023-05-23 13:05:00"
"1139","91204000","R4","IRANZU-VILLATUERTA","2023-05-23","13:20:27",20,"15.1","8.19","884","107.8","10.81",,,"ESTELA",,,,"2023-05-23 13:20:27"
"1143","93201000","R3","ESCA-SIGUES","2023-05-25","10:20:21",19,"15.1","8.46","284","100.9","9.72",,,"ESTELA",,,,"2023-05-25 10:20:21"
"1148","93306000","R3","ERRO-LONGUIDA","2023-05-25","10:30:00",15,"15.4","8.15","316","95.5","9.09",,,"ADRIAN",,,,"2023-05-25 10:30:00"
"1144","93202000","R3","ESCA-ISABA","2023-05-25","11:05:12",17,"12.4","8.51","261","101.5","9.85",,,"ESTELA",,,,"2023-05-25 11:05:12"
"1149","93301000","R3","IRATI-AOIZ","2023-05-25","11:15:00",14,"11.3","8.28","209","105.1","11.02",,,"ADRIAN",,,,"2023-05-25 11:15:00"
"1146","93313000","R3","URROBI-URIZ","2023-05-25","11:40:00",15,"12.8","8.3","201.3","100","9.9",,,"ADRIAN",,,,"2023-05-25 11:40:00"
"1150","93315000","R3","IRATI-OROZ BETELU","2023-05-25","12:00:00",15,"12.8","8.39","172","99.9","9.87",,,"ADRIAN",,,,"2023-05-25 12:00:00"
"1147","93307000","R3","URROBI-ESPINAL","2023-05-25","12:25:00",15,"12.1","8.49","168.2","97.6","9.52","0.23","0.67","ADRIAN",,,,"2023-05-25 12:25:00"
"1142","93310000","R3","SALAZAR-GALLUES","2023-05-25","12:35:01",17,"15.4","8.38","292","105.7","9.77",,,"ESTELA",,,,"2023-05-25 12:35:01"
"1141","93311000","R3","SALAZAR-LUMBIER","2023-05-25","13:20:45",19,"17.8","8.51","305","105.8","9.52",,,"ESTELA",,,,"2023-05-25 13:20:45"
"1145","93302000","R3","IRATI-LUMBIER","2023-05-25","13:30:27",19,"15.2","8.52","231","101.2","9.46",,,"ESTELA",,,,"2023-05-25 13:30:27"
"1163","92112000","R2","ARGA-PAMPLONA LANDABEN","2023-05-29","09:00:10",13,"17","7.65","274","93.2","8.45",,,"ESTELA",,,,"2023-05-29 09:00:10"
"1162","92104000","R2","ARGA-PAMPLONA 4VIENTOS","2023-05-29","09:26:48",14,"16.5","7.9","274","86.7","8.02",,,"ESTELA",,,,"2023-05-29 09:26:48"
"1156","92301000","R2","ELORZ-PAMPLONA ECHAVACOIZ","2023-05-29","10:00:00",17,"15.5","7.7","5363","91.9","8.76",,,"ADRIAN",,,,"2023-05-29 10:00:00"
"1159","92108000","R2","ARGA-FUNES","2023-05-29","10:50:00",17,"18.2","8.12","782","102.7","9.37",,,"ADRIAN",,,,"2023-05-29 10:50:00"
"1161","92109000","R2","ARGA-URTASUN","2023-05-29","11:17:29",16,"16.8","7.7","143.7","100.3","9.07",,,"ESTELA",,,,"2023-05-29 11:17:29"
"1160","92110000","R2","ARGA-FALCES","2023-05-29","11:40:00",21,"20.5","8.36","561","116.3","10.09",,,"ADRIAN",,,,"2023-05-29 11:40:00"
"1154","92103000","R2","ARGA-HUARTE PAMPLONA","2023-05-29","11:55:11",18,"16.1","7.89","235","96.6","8.83",,,"ESTELA",,,,"2023-05-29 11:55:11"
"1158","92107000","R2","ARGA-VERGALIJO","2023-05-29","12:00:00",22,"20.2","8.52","535","116.7","10.19",,,"ADRIAN",,,,"2023-05-29 12:00:00"
"1157","92903000","R2","SALADO-MENDIGORRIA","2023-05-29","12:30:00",23,"19","8.01","2251","102.4","9.13",,,"ADRIAN",,,,"2023-05-29 12:30:00"
"1153","92105000","R2","ARGA-ORORBIA","2023-05-29","12:30:54",19,"18.2","8.19","1952","91.9","8.18",,,"ESTELA",,"Agua marrón de lluvia y conductividad alta",,"2023-05-29 12:30:54"
"1152","92113000","R2","ARGA-ECHAURI","2023-05-29","12:51:58",20,"17.7","8.19","540","84.3","7.55",,,"ESTELA",,,,"2023-05-29 12:51:58"
"1155","92501000","R2","ROBO-PUENTE LA REINA","2023-05-29","12:55:00",23,"19","7.89","755","98.4","8.81",,,"ADRIAN",,,,"2023-05-29 12:55:00"
"1151","92111000","R2","ARGA-BELASCOAIN","2023-05-29","13:20:38",20,"18.3","8.2","542","54.3","4.83",,,"ESTELA",,,,"2023-05-29 13:20:38"
"1178","13202000","R6","LEITZARAN-URTO-*TRI","2023-06-15","09:30:00",16,"13.4","7.46","203.9","100.6","10",,,"ADRIAN",,,,"2023-06-15 09:30:00"
"1181","11906000","R6","ARTESIAGA-IRURITA-*TRI","2023-06-15","09:39:42",18,"15.5","7.96","167.1","97.6","9.62",,,"ESTELA",,,,"2023-06-15 09:39:42"
"1177","13201000","R6","LEITZARAN-LEITZA","2023-06-15","09:45:00",16,"13","7.42","170.8","99.1","9.86",,,"ADRIAN",,,,"2023-06-15 09:45:00"
"1180","14101000","R6","UGARANA-URDAX-*TRI","2023-06-15","10:27:01",18,"16.3","8.04","148","96.7","9.48",,,"ESTELA",,,,"2023-06-15 10:27:01"
"1175","12102000","R6","URUMEA-EN CABECERA-*TRI","2023-06-15","10:45:00",18,"16.7","7.14","60.5","97.7","9.23",,,"ADRIAN",,,,"2023-06-15 10:45:00"
"1179","11101000","R6","BIDASOA-ARIZKUN-*TRI","2023-06-15","11:01:50",20,"16.5","8.14","102","99.3","9.53",,,"ESTELA",,,,"2023-06-15 11:01:50"
"1176","12101000","R6","URUMEA-GOIZUETA","2023-06-15","11:10:00",20,"16.8","7.28","44.9","98.6","9.42",,,"ADRIAN",,,,"2023-06-15 11:10:00"
"1174","11102000","R6","BIDASOA-ORONOZ MUGAIRE","2023-06-15","11:15:09",18,"15.7","7.95","126","95.1","9.35",,,"ESTELA",,,,"2023-06-15 11:15:09"
"1173","11103000","R6","BIDASOA-SUMBILLA","2023-06-15","11:42:12",20,"16.6","8.09","150","101.6","9.87",,,"ESTELA",,,,"2023-06-15 11:42:12"
"1166","12103000","R6","URUMEA-ARANO-*TRI","2023-06-15","11:50:00",20,"16.9","7.27","48.5","99","9.47",,,"ADRIAN",,,,"2023-06-15 11:50:00"
"1172","11902000","R6","EZKURRA-SANTESTEBAN","2023-06-15","12:02:58",22,"16","8.12","136","98","9.62",,,"ESTELA",,,,"2023-06-15 12:02:58"
"1171","11908000","R6","MARIN-ORONOZ MUGAIRE-*TRI","2023-06-15","12:20:19",22,"13.9","8.17","197.7","96.3","9.84",,,"ESTELA",,,,"2023-06-15 12:20:19"
"1170","11104000","R6","BIDASOA-ENDARLAZA","2023-06-15","12:30:00",22,"18","7.55","119.7","98.8","9.38",,,"ADRIAN",,,,"2023-06-15 12:30:00"
"1164","11901000","R6","REGATA ZEBERIA-ORONOZ MUGAIRE-*TRI","2023-06-15","12:40:36",22,"14.7","8.24","311","102.2","10.25",,,"ESTELA",,,,"2023-06-15 12:40:36"
"1169","11105000","R6","BIDASOA-BERA","2023-06-15","12:45:00",22,"17.1","7.69","127.9","101.9","9.78",,,"ADRIAN",,,,"2023-06-15 12:45:00"
"1168","11904000","R6","ONIN-LESAKA 1 (Ag Arriba)-*TRI","2023-06-15","13:00:00",22,"17.7","7.31","101.7","96.6","9.11",,,"ADRIAN",,,,"2023-06-15 13:00:00"
"1167","11903000","R6","ONIN-LESAKA 3 (Desembocadura)","2023-06-15","13:15:00",23,"17.4","7.68","159.3","97.8","9.3",,,"ADRIAN",,,,"2023-06-15 13:15:00"
"1165","11907000","R6","TXIMISTA-ETXALAR-*TRI","2023-06-15","13:31:00",22,"17.2","7.62","75.5","99.3","9.44",,,"ADRIAN",,,,"2023-06-15 13:31:00"
"1190","91204000","R4","IRANZU-VILLATUERTA","2023-06-19","09:10:00",18,"17.4","7.39","742","87.7","7.93",,,"ADRIAN",,,,"2023-06-19 09:10:00"
"1191","91108000","R4","EGA-ESTELLA ALCOHOLERA-*TRI","2023-06-19","09:30:00",18,"17.4","7.69","577","94.5","8.55",,,"ADRIAN",,,,"2023-06-19 09:30:00"
"1189","91104000","R4","EGA-ALLO","2023-06-19","10:30:00",18,"18.7","7.79","628","94.3","8.36",,,"ADRIAN",,,,"2023-06-19 10:30:00"
"1188","91105000","R4","EGA-LERIN","2023-06-19","10:50:00",19,"19.3","7.81","654","89.1","7.83",,,"ADRIAN",,,,"2023-06-19 10:50:00"
"1187","91110000","R4","EGA-ANDOSILLA","2023-06-19","11:00:00",19,"19.6","7.72","1382","90.2","7.91",,,"ADRIAN",,,,"2023-06-19 11:00:00"
"1186","91106000","R4","EGA-SAN ADRIAN","2023-06-19","11:20:00",20,"19.8","7.79","1321","91.9","8.02",,,"ADRIAN",,,,"2023-06-19 11:20:00"
"1185","91901000","R4","RIO MAYOR-ALLO-*TRI","2023-06-19","11:50:00",20,"18.4","7.7","2795","79.2","7.06",,,"ADRIAN",,,,"2023-06-19 11:50:00"
"1196","91109000","R4","EGA-VILLATUERTA","2023-06-19","12:02:12",20,"17.7","8.38","684","91.8","8.15",,,"ESTELA",,,,"2023-06-19 12:02:12"
"1195","91102000","R4","EGA-ZUBIELQUI","2023-06-19","12:29:54",20,"17","8.42","600","94.1","8.58",,,"ESTELA",,,,"2023-06-19 12:29:54"
"1192","91107000","R4","EGA-ZUNIGA-*TRI","2023-06-19","12:45:00",20,"17.3","8","513","94.4","8.46",,,"ADRIAN",,,,"2023-06-19 12:45:00"
"1194","91202000","R4","UREDERRA-BAQUEDANO-*TRI","2023-06-19","12:56:44",20,"13.5","8.71","413","108.4","10.64",,,"ESTELA",,,,"2023-06-19 12:56:44"
"1193","91101000","R4","EGA-MARANON-*TRI","2023-06-19","13:05:00",20,"17.2","8.4","474","104.9","9.29",,,"ADRIAN",,,,"2023-06-19 13:05:00"
"1184","91203000","R4","UREDERRA-ARTAVIA-*TRI","2023-06-19","13:25:53",20,"15","8.7","395","112.9","10.72",,,"ESTELA",,,,"2023-06-19 13:25:53"
"1183","91201000","R4","UREDERRA-ALLIN","2023-06-19","13:40:41",20,"15.1","8.5","391","92.9","8.82",,,"ESTELA",,,,"2023-06-19 13:40:41"
"1182","91103000","R4","EGA-ESTELLA","2023-06-19","14:00:24",20,"17.4","8.4","639","96.1","8.75",,,"ESTELA",,,,"2023-06-19 14:00:24"
"1200","93406000","R7","CIDACOS-BARASOAIN","2023-06-20","09:30:00",20,"17.1","8.32","556","97.1","8.74",,,"ADRIAN",,,,"2023-06-20 09:30:00"
"1205","93401000","R7","CIDACOS-PUEYO","2023-06-20","09:50:00",21,"17.3","8.31","523","89.8","8.09",,,"ADRIAN",,,,"2023-06-20 09:50:00"
"1210","93101000","R7","ARAGON-YESA","2023-06-20","10:00:33",19,"18.9","8.27","312","103.4","10.39",,,"ESTELA",,,,"2023-06-20 10:00:33"
"1204","93405000","R7","CIDACOS-TAFALLA","2023-06-20","10:05:00",21,"18.7","8.26","528","97","8.51",,,"ADRIAN",,,,"2023-06-20 10:05:00"
"1207","93901000","R7","ONSELLA-SANGUESA-*TRI","2023-06-20","10:36:36",20,"17.2","8.29","441","93.1","8.53",,,"ESTELA",,,,"2023-06-20 10:36:36"
"1203","93403000","R7","CIDACOS-OLITE","2023-06-20","11:00:00",22,"19.5","8.12","545","84.8","7.36",,,"ADRIAN",,,,"2023-06-20 11:00:00"
"1209","93102000","R7","ARAGON-SANGUESA-*TRI","2023-06-20","11:12:14",20,"18.6","8.13","339","97","8.65",,,"ESTELA",,,,"2023-06-20 11:12:14"
"1202","93404000","R7","CIDACOS-BEIRE","2023-06-20","11:15:00",23,"19.8","8.15","718","81.1","7.18",,,"ADRIAN",,,,"2023-06-20 11:15:00"
"1201","93402000","R7","CIDACOS-TRAIBUENAS","2023-06-20","11:40:00",23,"19.9","8.55","1136","91.6","7.94",,,"ADRIAN",,,,"2023-06-20 11:40:00"
"1208","93103000","R7","ARAGON-CASEDA","2023-06-20","11:40:55",24,"19.3","8.1","440","90.6","7.99",,,"ESTELA",,,,"2023-06-20 11:40:55"
"1199","93105000","R7","ARAGON-CAPARROSO","2023-06-20","12:00:00",23,"21.3","8.24","526","87.6","7.41",,,"ADRIAN",,,,"2023-06-20 12:00:00"
